                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     167                                      797                  1.3300000000000001E+000                  2.0000000000000000E-002                  2.1596397980673008E+007                  1.1516669519298251E+006                  6.1610507372350830E+003                  2.2744507025812415E+000                  1.3236764869748963E+000                 -2.0863913346093672E+000                  7.3952621974912269E-001                  4.2397755681794871E-005                  2.4025209893657495E-001                  2.3711045718299213E-003                  2.2655083381533641E-003                  9.3804243955067021E-003                  2.0850244238750379E-003                  1.3300000000000001E+000                  0.0000000000000000E+000                  9.8409365351964806E-001                  6.6512306477482840E-005                  3.1921331191023139E-001                  4.4252101839269984E-003                  1.5294376004151642E-003                  1.2476086962637332E-002                  2.7730824837538001E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3216121343495344E+004                  1.3836485987414125E+007                  5.8475657374793930E+009                  2.0733718825797069E+000                  2.0733718825797065E+000                  2.0809735672842198E-045                  7.7665345441142633E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.8153048891488650E+014                               "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240325"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31 
                                     395                  1.3293610757043401E+000                  7.7456165997471085E-002                  5.7645018858630266E+000                 -2.3691972386543618E+000                  1.1531583641487190E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.5515157506040923E+004                  8.3153047294037506E+010                  9.0297205825212046E-001                  5.8143595710726071E+005                  4.2736874879850334E-003                  2.4352859150331689E+001                  3.4008199644735309E+011                  2.1078805221437311E+008                  3.5230357977268553E+008                  1.6637024285677082E+000                  1.1506103210440911E+007                  1.1574264614175279E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4289730730097636E-011                 -1.7692842170037785E-004                 -8.0065372975107613E-005                  1.9493072023158241E-004                 -2.7056467794152503E+001                 -1.6261297111976400E+001                 -1.9299487354426051E-010                  0.0000000000000000E+000 
                                     396                  1.3293387844630038E+000                  7.6831404658514027E-002                  5.7711060431752967E+000                 -2.3591730883645474E+000                  1.1548261861721647E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.5588244616024600E+004                  8.3033512135514099E+010                  9.0167400710862244E-001                  5.9034520919224725E+005                  4.3734776516620548E-003                  2.4352865973524857E+001                  3.5339618894078601E+011                  2.1080007263339972E+008                  3.5230786227044433E+008                  1.6636673174024628E+000                  1.1594465097154878E+007                  1.4386748449456777E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2022934981919079E-011                 -1.6881372942796811E-004                 -7.6722349449376853E-005                  1.9670997195104411E-004                 -2.6683071362663103E+001                 -1.6037172869057436E+001                 -1.9061295434564493E-010                  0.0000000000000000E+000 
                                     397                  1.3293157321977105E+000                  7.6197304833339419E-002                  5.7777165661279399E+000                 -2.3491390500831617E+000                  1.1564956140480762E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.5662629988582932E+004                  8.2912365957081924E+010                  9.0035846164579092E-001                  5.9939976194608281E+005                  4.4756998067199483E-003                  2.4352872782707788E+001                  3.6724521043038696E+011                  2.1081568956524265E+008                  3.5231705172645313E+008                  1.6636252321012397E+000                  1.1683564073728545E+007                  1.7867930581437722E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.9840291900858707E-011                 -1.6102700788384668E-004                 -7.3503432538084184E-005                  1.9851074385649368E-004                 -2.6315011085301208E+001                 -1.5816300584336433E+001                 -1.8826659639734925E-010                  0.0000000000000000E+000 
                                     398                  1.3292918933552451E+000                  7.5553711288551179E-002                  5.7843336035292436E+000                 -2.3390947543881930E+000                  1.1581667014752126E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.5738341623995944E+004                  8.2789586723139725E+010                  8.9902518257555586E-001                  6.0860231995473208E+005                  4.5804194020212709E-003                  2.4352879550995180E+001                  3.8165153614365588E+011                  2.1083542546867925E+008                  3.5233178511227059E+008                  1.6635749940312474E+000                  1.1773404798949121E+007                  2.2173357137828140E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7738234902393383E-011                 -1.5355413321488576E-004                 -7.0403362316078896E-005                  2.0033336741028034E-004                 -2.5952206471463171E+001                 -1.5598642647581809E+001                 -1.8595539474819160E-010                  0.0000000000000000E+000 
                                     399                  1.3292672415430793E+000                  7.4900465952647877E-002                  5.7909572975400687E+000                 -2.3290398253083104E+000                  1.1598395023748287E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.5815408254312551E+004                  8.2665152127970474E+010                  8.9767392767661724E-001                  6.1795563601578993E+005                  4.6877039338480793E-003                  2.4352886277831811E+001                  3.9663864313885809E+011                  2.1085961463756821E+008                  3.5235248224275166E+008                  1.6635158973804567E+000                  1.1863993560816947E+007                  2.7493963134601788E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.5713071394336435E-011                 -1.4638071820608617E-004                 -6.7416693024712060E-005                  2.0217819595803470E-004                 -2.5594578950797125E+001                 -1.5384159887631057E+001                 -1.8367889599712274E-010                  0.0000000000000000E+000 
                                     400                  1.3292417495026376E+000                  7.4237407857981233E-002                  5.7975877867340433E+000                 -2.3189738823586441E+000                  1.1615140709269943E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.5893859366388220E+004                  8.2539039593871231E+010                  8.9630445177413698E-001                  6.2746251619606570E+005                  4.7976229975830792E-003                  2.4352892986063900E+001                  4.1223105829266461E+011                  2.1088845413996327E+008                  3.5237940451230103E+008                  1.6634475809658091E+000                  1.1955337911019027E+007                  3.4063947125492155E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3761057951978090E-011                 -1.3949236550101141E-004                 -6.4537903938580166E-005                  2.0404561512499505E-004                 -2.5242051591040646E+001                 -1.5172809120247535E+001                 -1.8143663018105249E-010                  0.0000000000000000E+000 
                                     401                  1.3292153890817446E+000                  7.3564373077807568E-002                  5.8042252078882717E+000                 -2.3088965406821527E+000                  1.1631904616070429E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.5973725226202336E+004                  8.2411226268660065E+010                  8.9491650671266654E-001                  6.3712582343455241E+005                  4.9102483606382795E-003                  2.4352899681572900E+001                  4.2845440878640381E+011                  2.1092209472630370E+008                  3.5241275943355829E+008                  1.6633697982973075E+000                  1.2047445886476852E+007                  4.2170359336989423E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1878536450882978E-011                 -1.3287510794841270E-004                 -6.1761600131361618E-005                  2.0593603347934765E-004                 -2.4894548915707446E+001                 -1.4964545805372197E+001                 -1.7922810840362302E-010                  0.0000000000000000E+000 
                                     402                  1.3291881312062253E+000                  7.2881194661027299E-002                  5.8108696991894684E+000                 -2.2988074134432321E+000                  1.1648687292220501E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6055036904185497E+004                  8.2281689023069534E+010                  8.9350984132784217E-001                  6.4694848351239611E+005                  5.0256540120281971E-003                  2.4352906343936791E+001                  4.4533547523203522E+011                  2.1096038396241686E+008                  3.5245239552092117E+008                  1.6632830272559425E+000                  1.2140328289381886E+007                  5.2164770737147073E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0062073806814169E-011                 -1.2651584838331244E-004                 -5.9082718561369018E-005                  2.0784989535729408E-004                 -2.4551996841368837E+001                 -1.4759323917675468E+001                 -1.7705278430445960E-010                  0.0000000000000000E+000 
                                     403                  1.3291599458506398E+000                  7.2187702560989428E-002                  5.8175214051854356E+000                 -2.2887061164285289E+000                  1.1665489289463279E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6137826302029334E+004                  8.2150404447354614E+010                  8.9208420140954947E-001                  6.5693349413087335E+005                  5.1439161849342503E-003                  2.4352912973809978E+001                  4.6290224757762231E+011                  2.1100293380133528E+008                  3.5249788179791164E+008                  1.6631883064412383E+000                  1.2233998259963783E+007                  6.4477468177034670E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8308598877160338E-011                 -1.2040277776755517E-004                 -5.6496729970944818E-005                  2.0978769767883570E-004                 -2.4214322491954615E+001                 -1.4557092790962272E+001                 -1.7491005538509665E-010                  0.0000000000000000E+000 
                                     404                  1.3291308020081651E+000                  7.1483723555171394E-002                  5.8241804797149355E+000                 -2.2785922706142503E+000                  1.1682311163551585E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6222126181413219E+004                  8.2017348846533813E+010                  8.9063932965024661E-001                  6.6708393162301055E+005                  5.2651133991511679E-003                  2.4352919627423173E+001                  4.8118398394071765E+011                  2.1104928221966618E+008                  3.5254869850168985E+008                  1.6630868461114308E+000                  1.2328469962668087E+007                  7.9634708240714804E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6615320771256267E-011                 -1.1452509670831016E-004                 -5.3999518412210142E-005                  2.1174997569811904E-004                 -2.3881453907591766E+001                 -1.4357797216077214E+001                 -1.7279930990473282E-010                  0.0000000000000000E+000 
                                     405                  1.3291006676596002E+000                  7.0769081158293057E-002                  5.8308470895225897E+000                 -2.2684655016659785E+000                  1.1699153474578843E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6307970194397669E+004                  8.1882498234774933E+010                  8.8917496558399778E-001                  6.7740295922607591E+005                  5.3893265397681337E-003                  2.4352926266570307E+001                  5.0021127254658618E+011                  2.1109864249204767E+008                  3.5260392856181788E+008                  1.6629805794118162E+000                  1.2423760677542899E+007                  9.8279681878090703E-014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.4979656513721405E-011                 -1.0887277283550245E-004                 -5.1587274566451327E-005                  2.1373730976696661E-004                 -2.3553319885829641E+001                 -1.4161381314598993E+001                 -1.7071990117011377E-010                  0.0000000000000000E+000 
                                     406                  1.3290695097414429E+000                  7.0043595532744501E-002                  5.8375214193954319E+000                 -2.2583254456074284E+000                  1.1716016787315306E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6395392915068202E+004                  8.1745828329680374E+010                  8.8769084552441702E-001                  6.8789383838296274E+005                  5.5166388607638438E-003                  2.4352932847504860E+001                  5.2001609696267230E+011                  2.1114998672032443E+008                  3.5266235865468341E+008                  1.6628719714019875E+000                  1.2519890283780470E+007                  1.2119797796777969E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.3399088687401868E-011                 -1.0343608746394251E-004                 -4.9256285798872643E-005                  2.1575033995174759E-004                 -2.3229850001971499E+001                 -1.3967786556788603E+001                 -1.6867110651364763E-010                  0.0000000000000000E+000 
                                     407                  1.3290372941130084E+000                  6.9307083385522397E-002                  5.8442036748111486E+000                 -2.2481717534104284E+000                  1.1732901671553556E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6484429873795569E+004                  8.1607314544458374E+010                  8.8618670247965370E-001                  6.9855993691825657E+005                  5.6471359949407324E-003                  2.4352939456901019E+001                  5.4063190482635437E+011                  2.1120225126101324E+008                  3.5272272940068716E+008                  1.6627635567775607E+000                  1.2616879671823960E+007                  1.4934848768318436E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1870977228173071E-011                 -9.8205053908757069E-005                 -4.7002658597460485E-005                  2.1778974872207959E-004                 -2.2910974300182108E+001                 -1.3776948352437341E+001                 -1.6665222959938627E-010                  0.0000000000000000E+000 
                                     408                  1.3290039855225566E+000                  6.8559357852467223E-002                  5.8508940814490167E+000                 -2.2380040847675460E+000                  1.1749808702465032E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6575117594096915E+004                  8.1466931978170807E+010                  8.8466226604649256E-001                  7.0940473264305538E+005                  5.7809061013454361E-003                  2.4352946077997295E+001                  5.6209368027398218E+011                  2.1125447843233043E+008                  3.5278389027213752E+008                  1.6626575506550685E+000                  1.2714749200151095E+007                  1.8390088879354209E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0392526844257390E-011                 -9.3169330607810119E-005                 -4.4822270523666347E-005                  2.1985623441836866E-004                 -2.2596623068152500E+001                 -1.3588804343664817E+001                 -1.6466264319279485E-010                  0.0000000000000000E+000 
                                     409                  1.3289695475724048E+000                  6.7800228387648223E-002                  5.8575928832854487E+000                 -2.2278221073597781E+000                  1.1766738460967167E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6667493629990979E+004                  8.1324655407441223E+010                  8.8311726232030974E-001                  7.2043181471707311E+005                  5.9180399511024303E-003                  2.4352952641294923E+001                  5.8443802029023499E+011                  2.1130582492647609E+008                  3.5284481400026619E+008                  1.6625558462753625E+000                  1.2813518651117902E+007                  2.2628108147409894E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8960902876922695E-011                 -8.8318590394462516E-005                 -4.2710941081370739E-005                  2.2195049767045444E-004                 -2.2286727183464560E+001                 -1.3403298062718346E+001                 -1.6270172114242199E-010                  0.0000000000000000E+000 
                                     410                  1.3289339426829918E+000                  6.7029500648911958E-002                  5.8643003409814476E+000                 -2.2176254987151753E+000                  1.1783691534101346E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6761596604989660E+004                  8.1180459277946182E+010                  8.8155141380267565E-001                  7.3164488539163198E+005                  6.0586309807795250E-003                  2.4352959176395242E+001                  6.0770321521197205E+011                  2.1135552911470854E+008                  3.5290456841850120E+008                  1.6624601351577390E+000                  1.2913207699509833E+007                  2.7822623823620581E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7573670728560189E-011                 -8.3643860520116452E-005                 -4.0665079776331548E-005                  2.2407324535176636E-004                 -2.1981218155656254E+001                 -1.3220373328077116E+001                 -1.6076889449210254E-010                  0.0000000000000000E+000 
                                     411                  1.3288971320558660E+000                  6.6246976374740515E-002                  5.8710167262121091E+000                 -2.2074139384637079E+000                  1.1800668515423174E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6857466253390881E+004                  8.1034317694807083E+010                  8.7996443929701851E-001                  7.4304775473514374E+005                  6.2027754816235429E-003                  2.4352965713038220E+001                  6.3192933363791772E+011                  2.1140341163973629E+008                  3.5296291530502617E+008                  1.6623707399696412E+000                  1.3013831221280459E+007                  3.4185143621522364E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.6228919208565858E-011                 -7.9137866241198629E-005                 -3.8681868024141021E-005                  2.2622515486075948E-004                 -2.1680028034698012E+001                 -1.3039978668536023E+001                 -1.5886373114850469E-010                  0.0000000000000000E+000 
                                     412                  1.3288590756355640E+000                  6.5452453269395722E-002                  5.8777423126258617E+000                 -2.1971870997855536E+000                  1.1817670005399743E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.6955143461848376E+004                  8.0886204415079895E+010                  8.7835605382706927E-001                  7.5464432877002261E+005                  6.3505728186471428E-003                  2.4352972229998375E+001                  6.5715831200243652E+011                  2.1144973676761088E+008                  3.5302014680285120E+008                  1.6622869471923716E+000                  1.3115400286046913E+007                  4.1973023102492721E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4924972238049369E-011                 -7.4794126113280384E-005                 -3.6758833978288117E-005                  2.2840684101536643E-004                 -2.1383089799118196E+001                 -1.2862073837009167E+001                 -1.5698589788010742E-010                  0.0000000000000000E+000 
                                     413                  1.3288197320703679E+000                  6.4645724899301676E-002                  5.8844773708939133E+000                 -2.1869446458372197E+000                  1.1834696611796806E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7054670310884580E+004                  8.0736092842887177E+010                  8.7672596858399920E-001                  7.6643860349967598E+005                  6.5021255963970612E-003                  2.4352978668518716E+001                  6.8343404906826257E+011                  2.1149488860252061E+008                  3.5307670105814046E+008                  1.6622077739068346E+000                  1.3217925002056044E+007                  5.1499207814399203E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3660143370137505E-011                 -7.0606202546808503E-005                 -3.4893490501774905E-005                  2.3061888913258720E-004                 -2.1090337751432212E+001                 -1.2686626704308075E+001                 -1.5513509800883369E-010                  0.0000000000000000E+000 
                                     414                  1.3287790586719621E+000                  6.3826580593715071E-002                  5.8912221642470417E+000                 -2.1766862288157096E+000                  1.1851748950049981E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7156090117241489E+004                  8.0583956025890625E+010                  8.7507389088811482E-001                  7.7843465907629090E+005                  6.6575397965215992E-003                  2.4352985073277342E+001                  7.1080250562133508E+011                  2.1153965720561859E+008                  3.5313352160133004E+008                  1.6621313675312814E+000                  1.3321412060654737E+007                  6.3144002113051139E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2432444615716573E-011                 -6.6566840906100096E-005                 -3.3082905749338608E-005                  2.3286185924944390E-004                 -2.0801707642134534E+001                 -1.2513608135219567E+001                 -1.5331109743067078E-010                  0.0000000000000000E+000 
                                     415                  1.3287370113739525E+000                  6.2994805344635085E-002                  5.8979769426745206E+000                 -2.1664114827545342E+000                  1.1868827643634994E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7259447477751386E+004                  8.0429766652172897E+010                  8.7339952415499700E-001                  7.9063665083619370E+005                  6.8169250210458271E-003                  2.4352991485774631E+001                  7.3931180970218225E+011                  2.1158509669104475E+008                  3.5319188260028005E+008                  1.6620553174950286E+000                  1.3425865751682865E+007                  7.7369274275354713E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1239722182079979E-011                 -6.2668397818993151E-005                 -3.1323903352004004E-005                  2.3513627301872676E-004                 -2.0517136656977058E+001                 -1.2342993966075882E+001                 -1.5151375074499570E-010                  0.0000000000000000E+000 
                                     416                  1.3286935446891686E+000                  6.2150179717444111E-002                  5.9047419403850476E+000                 -2.1561200187250358E+000                  1.1885933324444833E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7364788313345394E+004                  8.0273497049669159E+010                  8.7170256788932865E-001                  8.0304880539680016E+005                  6.9803947188913657E-003                  2.4352997825108538E+001                  7.6901236772326636E+011                  2.1163229145595187E+008                  3.5325309979904920E+008                  1.6619771636117393E+000                  1.3531289867918825E+007                  9.4735596839139379E-013                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0079930957141968E-011                 -5.8903663349721718E-005                 -2.9613467220729573E-005                  2.3744263922624771E-004                 -2.0236563696020479E+001                 -1.2174767147756707E+001                 -1.4974289921933425E-010                  0.0000000000000000E+000 
                                     417                  1.3286486116657228E+000                  6.1292479768625716E-002                  5.9115173767704494E+000                 -2.1458114309737701E+000                  1.1903066633173497E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7472159913693238E+004                  8.0115119187461243E+010                  8.6998271769894708E-001                  8.1567542287102726E+005                  7.1480662504623130E-003                  2.4353004117108892E+001                  7.9995698183326355E+011                  2.1168220485517874E+008                  3.5331836456937069E+008                  1.6618948067307195E+000                  1.3637689472540235E+007                  1.1592291869866549E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8951084189190037E-011                 -5.5265708022899411E-005                 -2.7948667335146247E-005                  2.3978148638463493E-004                 -1.9959929515505838E+001                 -1.2008909575224488E+001                 -1.4799834042609149E-010                  0.0000000000000000E+000 
                                     418                  1.3286021638417813E+000                  6.0421476949401288E-002                  5.9183034586003735E+000                 -2.1354852963687962E+000                  1.1920228219708697E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7581610985205400E+004                  7.9954604675034851E+010                  8.6823966528677909E-001                  8.2852088156137732E+005                  7.3200610584400281E-003                  2.4353010414226411E+001                  8.3220097391835828E+011                  2.1173570278882584E+008                  3.5338876459749615E+008                  1.6618064248994919E+000                  1.3745070600152889E+007                  1.4175548417568186E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7851171918906573E-011                 -5.1747644273854933E-005                 -2.6326539448788528E-005                  2.4215337652222762E-004                 -1.9687176359353241E+001                 -1.1845399490995641E+001                 -1.4627988726727168E-010                  0.0000000000000000E+000 
                                     419                  1.3285541511990178E+000                  5.9536938007653716E-002                  5.9251003816636851E+000                 -2.1251411725433837E+000                  1.1937418743534147E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7693191700942050E+004                  7.9791924761822144E+010                  8.6647309844587284E-001                  8.4158964194259746E+005                  7.4965048699006595E-003                  2.4353016678838703E+001                  8.6580231665459155E+011                  2.1179358307016304E+008                  3.5346530936224198E+008                  1.6617103677489917E+000                  1.3853439831168182E+007                  1.7323185063882609E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6778186428533384E-011                 -4.8342704719724307E-005                 -2.4744122620996431E-005                  2.4455889943311059E-004                 -1.9418247916940089E+001                 -1.1684216289172465E+001                 -1.4458731441855197E-010                  0.0000000000000000E+000 
                                     420                  1.3285045221147145E+000                  5.8638624890769757E-002                  5.9319083352138602E+000                 -2.1147786048158479E+000                  1.1954638874141287E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7806953752175643E+004                  7.9627050337531464E+010                  8.6468270106297906E-001                  8.5488625644418888E+005                  7.6775277558831408E-003                  2.4353022906288750E+001                  9.0082177205233130E+011                  2.1185622915062305E+008                  3.5354851894290900E+008                  1.6616059740033478E+000                  1.3962807864947632E+007                  2.1156103940452592E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5730186711634190E-011                 -4.5044429543385837E-005                 -2.3198554295588931E-005                  2.4699870065238752E-004                 -1.9153089338238747E+001                 -1.1525336328116662E+001                 -1.4292031909271988E-010                  0.0000000000000000E+000 
                                     421                  1.3284532233124633E+000                  5.7726294631170717E-002                  5.9387275081141082E+000                 -2.1043971301855837E+000                  1.1971889291450081E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.7922950404029067E+004                  7.9459951929941650E+010                  8.6286815309459874E-001                  8.6841538345229626E+005                  7.8632642347988366E-003                  2.4353029122984047E+001                  9.3732303796344604E+011                  2.1192378269112360E+008                  3.5363862768024367E+008                  1.6614931587492385E+000                  1.4073188006013772E+007                  2.5820606171682559E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4705414611448793E-011                 -4.1846994004150019E-005                 -2.1687241579308665E-005                  2.4947350146613695E-004                 -1.8891646863881284E+001                 -1.1368729728434504E+001                 -1.4127856543857653E-010                  0.0000000000000000E+000 
                                     422                  1.3284001998114567E+000                  5.6799699219515790E-002                  5.9455580920820950E+000                 -2.0939962782892101E+000                  1.1989170686224851E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.8041236554697753E+004                  7.9290599701133423E+010                  8.6102913052605945E-001                  8.8218179661308858E+005                  8.0538534296411904E-003                  2.4353035348741411E+001                  9.7537290302325183E+011                  2.1199628958352518E+008                  3.5373575558520502E+008                  1.6613720601986182E+000                  1.4184594778956078E+007                  3.1493627888603024E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3702159394824266E-011                 -3.8744811895041832E-005                 -2.0207661518254259E-005                  2.5198407422559059E-004                 -1.8633867608551171E+001                 -1.1214363963220034E+001                 -1.3966169427802861E-010                  0.0000000000000000E+000 
                                     423                  1.3283453948744102E+000                  5.5858585472528317E-002                  5.9524002860398086E+000                 -2.0835755742000042E+000                  1.2006483760478160E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.8161868797497711E+004                  7.9118963443475357E+010                  8.5916530532792623E-001                  8.9619039712019556E+005                  8.2494391952494927E-003                  2.4353041548184116E+001                  1.0150414105404694E+012                  2.1207342188830903E+008                  3.5383956927521557E+008                  1.6612436577578071E+000                  1.4297046684741937E+007                  3.8389038251717566E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2718439194561130E-011                 -3.5731638867018547E-005                 -1.8756891295635510E-005                  2.5453125495157174E-004                 -1.8379699489172609E+001                 -1.1062204703801051E+001                 -1.3806929477133725E-010                  0.0000000000000000E+000 
                                     424                  1.3282887499540685E+000                  5.4902694890660422E-002                  5.9592543013849859E+000                 -2.0731345437916691E+000                  1.2023829227878911E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.8284905486484924E+004                  7.8945012574528992E+010                  8.5727634540067521E-001                  9.1044622889634478E+005                  8.4501701957610531E-003                  2.4353047721522721E+001                  1.0564020319352734E+012                  2.1215466499228156E+008                  3.5394950930822825E+008                  1.6611093514906741E+000                  1.4410564626354836E+007                  4.6765212718176579E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1751791323959490E-011                 -3.2800014632770023E-005                 -1.7331298991999220E-005                  2.5711595569918042E-004                 -1.8129091083169978E+001                 -1.0912213608740601E+001                 -1.3650091249195569E-010                  0.0000000000000000E+000 
                                     425                  1.3282302046382044E+000                  5.3931763497825150E-002                  5.9661203646455716E+000                 -2.0626727156663014E+000                  1.2041207814178922E+001                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.8410406806810472E+004                  7.8768716129512344E+010                  8.5536191449285415E-001                  9.2495448940515204E+005                  8.6562000429842821E-003                  2.4353053925075301E+001                  1.0995318503711260E+012                  2.1223942221058738E+008                  3.5406491481182659E+008                  1.6609707172484169E+000                  1.4525170966576470E+007                  5.6934133538140018E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0799123244967627E-011                 -2.9940897330852779E-005                 -1.5926323796134483E-005                  2.5973914319618959E-004                 -1.7881991390501511E+001                 -1.0764348955424117E+001                 -1.3495609399639820E-010                  0.0000000000000000E+000 
